chr4	687152	688203	chr4	674338	674339	ATP5I_genic|chr4:680941-681992_1	0.031557499	.	.
chr4	687152	688203	chr4	705740	705741	PCGF3_genic|chr4:680941-681992_2	0.037811309	.	.
chr4	699349	700096	chr4	705740	705741	PCGF3_intergenic|chr4:693138-693885_3	0.076491923	.	.
chr4	924023	924523	chr4	932386	932387	TMEM175_genic|chr4:917811-918311_4	0.024793998	.	.
chr4	924023	924523	chr4	932390	932391	GAK_genic|chr4:917811-918311_5	0.024793989	.	.
chr4	924693	925597	chr4	932386	932387	TMEM175_genic|chr4:918481-919385_6	0.047872241	.	.
chr4	924693	925597	chr4	932390	932391	GAK_genic|chr4:918481-919385_7	0.047872224	.	.
chr4	924693	925597	chr4	973560	973561	DGKQ_genic|chr4:918481-919385_8	0.0305918	.	.
chr4	924693	925597	chr4	986996	986997	IDUA_genic|chr4:918481-919385_9	0.020724801	.	.
chr4	924693	925597	chr4	993440	993441	SLC26A1_genic|chr4:918481-919385_10	0.021253171	.	.
chr4	1009044	1011671	chr4	986996	986997	IDUA_intergenic|chr4:1002832-1005459_11	0.029985224	.	.
chr4	1009044	1011671	chr4	993440	993441	SLC26A1_intergenic|chr4:1002832-1005459_12	0.036143749	.	.
chr4	1009044	1011671	chr4	1012463	1012464	FGFRL1_intergenic|chr4:1002832-1005459_13	0.036364762	.	.
chr4	1043237	1044515	chr4	1012463	1012464	FGFRL1_intergenic|chr4:1037025-1038303_14	0.046316672	.	.
chr4	1233045	1234742	chr4	1012463	1012464	FGFRL1_genic|chr4:1226833-1228530_15	0.022125543	.	.
chr4	1233045	1234742	chr4	1249120	1249121	CTBP1_genic|chr4:1226833-1228530_16	0.064775095	.	.
chr4	1233045	1234742	chr4	1249439	1249440	CTBP1-AS2_genic|chr4:1226833-1228530_17	0.064773129	.	.
chr4	1233045	1234742	chr4	1289850	1289851	MAEA_genic|chr4:1226833-1228530_18	0.02568719	.	.
chr4	1726200	1728059	chr4	1347315	1347316	UVSSA_genic|chr4:1727927-1729786_19	0.02059375	.	.
chr4	1726200	1728059	chr4	1683991	1683992	FAM53A_genic|chr4:1727927-1729786_20	0.045648745	.	.
chr4	1726200	1728059	chr4	1712741	1712742	SLBP_genic|chr4:1727927-1729786_21	0.050468137	.	.
chr4	1726200	1728059	chr4	1721357	1721358	TMEM129_genic|chr4:1727927-1729786_22	0.090659066	.	.
chr4	1726200	1728059	chr4	1721489	1721490	TACC3_genic|chr4:1727927-1729786_23	0.090658395	.	.
chr4	1726200	1728059	chr4	1793311	1793312	FGFR3_genic|chr4:1727927-1729786_24	0.036792857	.	.
chr4	1870050	1871596	chr4	1793311	1793312	FGFR3_intergenic|chr4:1871777-1873323_25	0.032082938	.	.
chr4	1870050	1871596	chr4	1856247	1856248	LETM1_intergenic|chr4:1871777-1873323_26	0.097167937	.	.
chr4	1870050	1871596	chr4	2009235	2009236	NELFA_intergenic|chr4:1871777-1873323_27	0.024944517	.	.
chr4	1872832	1873332	chr4	1856247	1856248	LETM1_intergenic|chr4:1874559-1875059_28	0.020787641	.	.
chr4	2255750	2257330	chr4	2242164	2242165	POLN_genic|chr4:2257477-2259057_29	0.036832477	.	.
chr4	2255750	2257330	chr4	2242164	2242165	HAUS3_genic|chr4:2257477-2259057_30	0.036832477	.	.
chr4	2255750	2257330	chr4	2262012	2262013	MXD4_genic|chr4:2257477-2259057_31	0.071243547	.	.
chr4	2255750	2257330	chr4	2418643	2418644	ZFYVE28_genic|chr4:2257477-2259057_32	0.020959389	.	.
chr4	2255750	2257330	chr4	2418944	2418945	CFAP99_genic|chr4:2257477-2259057_33	0.020959389	.	.
chr4	2285008	2286097	chr4	2242164	2242165	POLN_genic|chr4:2286735-2287824_34	0.029375657	.	.
chr4	2285008	2286097	chr4	2242164	2242165	HAUS3_genic|chr4:2286735-2287824_35	0.029375657	.	.
